"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.685",23.5861865309538,25.1174228062814,27.1568741323293,29.6489481644543,31.0570951232331,32.8595199447322,35.817509928151,38.7661786055877,40.798854932159,43.0246755127264,45.2085794686868,47.7937191990912
"b=0.69",23.782133503948,25.379909448842,27.3569706986026,30.0193389519782,31.2410137445947,33.2715270035719,35.907219275522,39.073315703936,41.2517727633947,43.5216896073724,45.6667957955423,48.3559070930072
"b=0.695",24.0365984222523,25.5988835629147,27.6512435074051,30.1939572236583,31.5646207239318,33.4520668312807,36.3314235260386,39.2596220865681,41.5889305662201,44.0055060921636,46.062230004958,48.6114433766382
"b=0.7",24.2261708488833,25.8000947867116,27.7072185563948,30.4004668829281,31.9737248048585,33.7089013820246,36.8089901770408,39.5015994659966,42.0784165929392,44.2106242469808,46.1571771842291,48.7684128716313
"b=0.705",24.4403861582416,26.004990590125,27.8737477568681,30.6673922066609,32.1786073252956,33.9458215846017,37.1852113737191,39.8270252676034,42.2772045849543,44.3605602501476,46.4071903512664,49.3335067019357
"b=0.71",24.5433531906281,26.2706875579642,27.9065346718078,30.8212247112221,32.3244499237273,34.0745886568641,37.5585263241331,40.2355861360925,42.5459486356132,44.8298462444945,46.9797696350252,49.7558949419883
"b=0.715",24.6535302787968,26.3977646804918,28.1713543281681,31.054017349072,32.4303817015879,34.4740795725306,37.8036127318939,40.4032852910532,43.2004748850571,45.2031523377928,47.4703835199637,50.1511127911134
"b=0.72",24.8223180193707,26.6220581103844,28.3312600510359,31.2743530715868,32.6615365648219,34.5733260495035,37.8377435144723,40.4487700334195,43.5314237672041,45.7051729919172,47.7884297439183,50.4574536131945
"b=0.725",24.9851304287749,26.7912995557394,28.4322746909669,31.3909482194775,32.8959518790822,35.001928777641,37.9203370590198,40.788478565635,43.5552422222852,45.9814033284919,48.1638024494101,50.9315468151697
"b=0.73",25.1992024968648,26.9069044882511,28.6219147271026,31.6101932147616,32.9332832319428,35.1830830439572,38.4111741899081,41.0262716102044,43.792671952919,46.5749927014692,48.539677567717,51.2353612833525
"b=0.735",25.4168386014759,26.9548262925607,28.9211261119954,31.7905559112876,33.3367729003986,35.4439867958687,38.7294136869996,41.454026009971,43.806853267896,46.8768138961636,48.878065371659,51.2807691269313
"b=0.74",25.6342844680022,27.1928495354667,29.1371776269304,31.9354783216572,33.4224425256327,35.9542157676487,38.9449766529926,41.820167583822,43.9423615636304,47.2822045461211,49.1500990853213,51.5138740146171
"b=0.745",25.8192155329419,27.2546974525007,29.2976512059243,32.0487135091561,33.7289551844427,36.3538021513524,39.2508735520729,41.7682350094322,44.4160951332519,47.3111874336359,49.5748997886607,51.8379415231855
"b=0.75",25.9609269131159,27.3790403615355,29.4725295257065,32.3873311036794,33.8093022416254,36.5048022181865,39.6740007154768,42.3131505781461,44.7266572925109,47.4591873462528,49.9536302390273,52.1236526337876
"b=0.755",26.1994540051793,27.5495265238558,29.6288020112587,32.7628895846595,34.1169278278793,36.8340725982924,39.8547471959223,42.4277322408487,45.381027484758,47.6329975961162,50.2241109017291,52.3671007199389
"b=0.76",26.3065997535265,27.5818745604881,29.8729607208739,32.842842369877,34.3762934748104,37.2197524626668,40.2053265223837,42.7471874509251,45.5993132159808,47.5697439263245,50.5224971967176,52.6402781488287
"b=0.765",26.5066604505638,27.598275188218,30.1034509526953,32.9270440071905,34.5419326572086,37.2742971334145,40.4293292003216,42.3239144764696,45.6515897122773,47.6179468705354,51.0069778871726,52.7809574874491
"b=0.77",26.5726494974438,27.5645429041021,30.307048945391,33.2278299793867,34.8783218689664,37.3971566359564,40.6138406058981,42.7264451943448,46.1479755834702,48.174769813074,51.2727178530138,53.2222111648428
"b=0.775",26.622778461227,27.9480351296391,30.3843734412974,33.385899546127,34.9657483639229,37.6779222931928,40.6932679810843,42.9832794019593,46.2950068921244,48.8353060215024,51.4578286336744,53.5082114927752
"b=0.78",26.7556817350126,28.1129130454798,30.6009036921137,33.4882084350566,35.2719339261111,37.8684048439461,40.8442484392491,43.3246462410266,46.2631064645779,49.1063386128904,51.9782703744705,53.7167862319242
"b=0.785",26.9493276472356,28.3487187916258,30.9067568523575,33.5157712049911,35.5388145499462,37.9630949600125,40.7989688342559,43.6591878708493,46.4621727899553,49.5131492353365,52.5029002301986,54.0107553859835
"b=0.79",27.0904917079035,28.4324289602698,31.10675913433,33.6018317318241,35.6513957867136,38.2523789804397,41.2422143295297,43.8025760364273,46.7062208652398,49.7137809897394,52.4501229962389,54.1953651066515
"b=0.795",27.2428654989417,28.6445109836587,31.3090550714103,33.9755209996044,35.6037258966392,38.4328546297793,41.5358561156262,44.1884024911931,47.1271795512219,50.0811345911831,52.52423554782,54.4522487903094
"b=0.8",27.5183438688558,28.7644845940271,31.5975301889419,34.2107056395447,35.9763517974296,38.7612653706063,41.7863747975781,44.3960575386059,47.4800655688242,50.2366242385767,52.4304608748211,54.6811533014954
"b=0.805",27.7171670614814,29.0034501328016,31.7797488619221,34.5397338341359,36.2916658639769,38.8542478480036,41.6645374724431,44.6790989948107,47.6339222795202,50.7227360529685,52.6697750536981,55.0466084343367
"b=0.81",27.9394231153578,29.1633971521543,31.8531850535543,34.9320607483119,36.3638528073216,38.9779860657922,41.8164891199767,45.084769761726,47.959298975841,51.114344673993,53.0657733674697,55.3320755514079
"b=0.815",28.0566891192696,29.4372458653553,31.989126711675,35.1442217070465,36.5248633934925,38.9883228789439,42.1622007473409,45.4281860538902,47.9539717969554,51.2746188820711,53.1855569437877,55.7285204039425
"b=0.82",28.2004097693527,29.5810375025708,32.1952104232966,35.2889312987714,36.6132597309854,39.2975682364686,42.3164600060771,45.7354950338191,48.5280115256561,51.5034091665805,53.4709596899811,56.1658746552076
"b=0.825",28.4168747700487,29.7815191432285,32.3172956172671,35.1860559334765,36.858599463316,39.7075332615704,42.5949649850084,45.8911624774451,48.8830448421839,51.5689573283399,53.7889261476393,56.3500104564178
"b=0.83",28.5911230671428,30.0173940198883,32.2803604791178,35.1777717951692,37.0741723346876,39.8233176420083,42.9170593154574,46.0666183162833,48.943497267151,51.8005380891559,53.9077600193983,56.8038442134642
"b=0.835",28.6903973442809,30.2840165442014,32.4039409763418,35.0764565508656,37.3654247883783,40.0291109282329,43.1220770495325,46.4391324442506,49.3916296087339,52.1135145634337,54.4444785227674,57.2582642338495
"b=0.84",28.8888748721311,30.4938939276826,32.6539935999637,35.2033989091691,37.3379762618449,40.3299300192649,43.4196411739302,46.5858726700818,49.533615090263,52.2755385917919,54.3463563975663,57.5503237147583
"b=0.845",29.0565159117627,30.6976567893438,32.7383176616908,35.6126243926492,37.6316830180117,40.5578118614381,43.5493224574527,46.7650619858663,49.715151217138,52.8605990703615,54.4698000522903,58.2564588641847
"b=0.85",29.2294149675274,30.9436731705553,32.9757369504564,35.8424455025994,37.7490859496125,40.6718906335324,43.7060559460184,46.9699128907047,50.1554331127468,53.3415373043966,54.9159441360868,58.2975564959335
"b=0.855",29.3866607156797,31.1705677867362,33.341981276243,36.1137115447656,38.0442704235154,41.0170422953457,43.8533650506551,47.0752736853411,50.3894328465222,53.710529740188,55.3766596248397,58.340666270764
"b=0.86",29.4789551799151,31.4987483382854,33.4290274085706,36.4553298586854,38.2078312401303,41.0486279835406,44.0260908883761,47.6012356741164,50.4650185437808,53.7149151207235,55.5689883213958,58.484715158061
"b=0.865",29.6275241308476,31.7417285682631,33.6900647493492,36.5294726739058,38.5713419947327,41.2518054483775,44.4805424922525,47.9294516834314,50.4605850548944,53.622934848748,55.7811387382474,58.7161155916101
"b=0.87",29.8928880303951,32.0092179301554,34.0653359014764,36.654779410963,38.7215352040212,41.2311185961029,44.6775852717261,47.9898957685471,50.5268276592466,53.9243534901756,55.9172574594453,59.2139676234353
"b=0.875",30.0575775408402,32.1239369684434,34.1212411389713,36.7147777267663,38.7938043225347,41.449247574747,44.6890085215907,48.0943498398957,51.0343279897245,53.9899276530986,56.11063350203,59.6328203660372
"b=0.88",30.2847110243018,32.2956453822613,34.3276541483259,37.2142431726622,38.9935067246986,41.6207268143974,44.7721621712973,48.2395230074971,51.4627461319084,54.1148671908715,56.4931435987865,60.0216665774086
"b=0.885",30.4559286329269,32.4495256812089,34.5086859800051,37.5988223061465,39.1440478864159,41.8771238571899,45.0621150146655,48.4544472341418,51.6947418230602,54.6557335087836,56.8576171554687,60.4441836948535
"b=0.89",30.6676960404089,32.7830432593928,34.7216779097274,37.6978044376551,39.1546378907462,42.3484306059554,45.3974483734456,48.6021656907128,52.1594497098266,55.1282137542296,57.1877611233711,60.6676844420633
"b=0.895",30.8192876542563,32.8669158641525,34.8375156800914,37.8922097231036,39.27546441344,42.2668184899967,45.6618518892756,49.1058224844606,52.4832313470157,55.5805142439186,57.3010621816928,60.9984506484804
"b=0.9",30.9192580295496,33.1308543184041,35.01479860701,38.173662880848,39.4768890366157,42.2964341631466,46.0322451035505,49.2293602755222,52.9250427142946,55.6423566157047,57.6401456070652,61.5176798480619
"b=0.905",31.0897037720895,33.3088488391486,35.1037673660801,38.2888570370893,39.3876458231253,42.3479573335884,46.4216309477755,49.2872338722434,52.9046205128503,55.7867625364084,58.1033003940775,61.8632652112475
"b=0.91",31.2432775318259,33.5549612650117,35.1597115507079,38.3105543780124,39.5447629738686,42.732331397777,46.4681998133515,49.6932021849309,52.9910291628706,56.0350280284951,58.4900285665285,62.2077254730928
"b=0.915",31.4193296984823,33.601469168964,35.201853426114,38.6552696976021,39.8258711941531,43.0146314299214,46.6342457920788,49.9168775239759,53.0468719555897,56.300057680531,58.8947232918651,62.4198086059048
"b=0.92",31.6317757888437,33.6413421040605,35.2630546021013,38.898841007448,39.9908482256426,43.2041482272419,46.6772405784709,50.1814226677132,53.2247919590065,56.4189754548724,59.1667885466811,62.426058219608
"b=0.925",31.929892932319,33.6364497310725,35.3787192822853,39.2037978577751,40.2159300418768,43.2843368036643,46.772575207577,50.4180670446245,53.6297309275469,56.797421725888,59.5680838856476,62.6702699191172
"b=0.93",32.156840662773,33.8364492205618,35.4755997062463,39.2891107238588,40.5256324558235,43.3440227733343,46.896170468831,50.5303934930474,53.9552315344624,57.2080976829933,59.6550978029267,63.1894409971041
"b=0.935",32.310604799262,33.9467176580003,35.5450868858576,39.3899509241921,40.8732587060818,43.5754922567352,47.2037336680325,50.8492643794449,54.3316601224703,57.4299846490927,59.8513900801213,63.6771432815125
"b=0.94",32.4374857608897,34.1048160309402,35.5871739295176,39.3559612858763,41.0468880901973,43.9239423451311,47.5208385969575,51.0043423042781,54.4918168989007,57.80437628334,60.2197256806592,63.8249960658021
"b=0.945",32.5330095099578,34.2665863201506,35.7474488107759,39.5546180340307,41.2033543396244,44.1612039846929,47.5786727402252,51.2369249414697,54.5823722224069,58.1104678660375,60.5565282650055,64.1670371680938
"b=0.95",32.7264230342221,34.4866534894777,35.9567167222146,39.95963910568,41.3395025689946,44.3203874712064,47.8382580489127,51.530149205057,54.8417451567223,58.3155479859268,60.7376186470571,64.4715214378482
"b=0.955",32.8998731142606,34.6682407844213,36.1203609527104,40.2479276229544,41.7280502390022,44.4382261164356,48.113144234382,51.8215045740547,55.1239918922166,58.6638068700064,60.9339752701593,64.7560486021013
"b=0.96",33.0759588926561,34.844324945369,36.3631483822801,40.4624538252289,42.0058230147126,44.6145160123469,48.452273329938,52.2227514124587,55.3373866167584,58.9958697689756,61.2603870926986,65.1742967677483
"b=0.965",33.2569499343655,34.9887177835579,36.5725776129472,40.7522214028203,42.2683149728939,44.968303756055,48.5948035483722,52.3448485999081,55.5539598348271,59.2575062357974,61.5957968677212,65.2338282055439
"b=0.97",33.4271838679995,35.0349034632029,36.7755394487122,40.9327502584198,42.4477545495496,45.0647280245022,48.8465151726587,52.5423026667242,55.9069962491524,59.559745077591,61.7718822069048,65.4326302326613
"b=0.975",33.6063293891425,35.1989495648413,36.9549275986547,41.138385103581,42.7734551724317,45.3744304158432,49.1019158411993,52.8921586622196,56.177239920788,59.8735518129805,62.4406985171819,65.7643543417856
"b=0.98",33.7756954123256,35.4503804967244,37.1560471090869,41.3295252125583,42.9246417282166,45.6685063180644,49.2734080236613,53.2622706971803,56.5063994407804,60.0725496285624,62.7951638583634,66.0176764079796
"b=0.985",33.9319689251465,35.6116109262733,37.3183122838741,41.5137083334503,43.0798190197593,45.8316193852604,49.5279626359464,53.5179863066333,56.788230503752,60.5163273733418,62.9807980291357,66.3684041493332
"b=0.99",34.1314580701013,35.7973947989166,37.4806094483854,41.7075322752823,43.3330503378301,46.0670252910237,49.8241876282657,53.7511685315131,57.0346694291245,60.8515106772121,63.1628544661096,66.752177406177
