"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.63",14.9236140933522,17.5321584850389,19.4893570137822,21.5067001129441,23.2881332072275,25.0293600156719,27.8286426692498,29.8634013334258,32.1630295762124,34.4299970672083,36.1840949613096,38.3117176393886
"b=0.635",14.9217809296371,17.6204320308017,19.6174895627421,21.6883383164885,23.450268875092,25.2888186312938,28.0933557025718,30.0498562511113,32.2867672051205,34.8292731666627,36.3814160308216,38.5614241392364
"b=0.64",14.9959658392982,17.8181762713639,19.7116496522918,21.9040438069329,23.6244604757105,25.4489512981256,28.1690429527995,30.2532649316308,32.4386141658121,34.8452749998388,36.8196424431865,38.6202514463707
"b=0.645",15.1240222729375,17.9814985071127,19.7936533755323,22.0116320256972,23.6975703993302,25.5749278293182,28.2267765552685,30.5598864261278,32.8021276135342,34.8590232003366,36.9780226898049,38.9947630584147
"b=0.65",15.2578939539839,18.146589728004,19.934833579371,22.2841194078871,23.8639533350111,25.7610260814733,28.3501316301332,30.9884036761488,32.8821385057938,35.1034268142997,37.1477631201976,39.095730745483
"b=0.655",15.312499231287,18.245440940897,20.119803590963,22.3847992025894,23.9990314396809,25.9911825021763,28.4362167870142,31.2019351161883,33.1098764963428,35.2582180090549,37.3995806059144,39.1952907317225
"b=0.66",15.3351261469389,18.4319320522646,20.2627793179422,22.5264814069131,24.2020569224363,26.2011424167649,28.5989461255185,31.3215261989713,33.2369447972635,35.5432972598378,37.8044225152397,39.4923382289824
"b=0.665",15.4252699188045,18.5382174545722,20.2399928570818,22.6412705795795,24.5083306584536,26.372974440372,28.9235932542927,31.5096053997932,33.355600353349,35.8842603573805,38.1037590655788,39.9157319258016
"b=0.67",15.543359875423,18.6467359000903,20.3924936297887,22.7689862080319,24.6912528683107,26.5101574205942,29.1916892432114,31.6914844566574,33.7259246933676,36.1920823253641,38.1948273526191,40.2249504878128
"b=0.675",15.5303219043144,18.7074193278195,20.4736164647413,22.7931904756828,24.8483194044371,26.6728694635477,29.4442087956658,31.8841722758306,33.914365328442,36.5723832129297,38.3843120800195,40.4418762498446
"b=0.68",15.6728286493523,18.8924331141131,20.5250732804324,22.9032865219458,25.0715177757485,26.9098897760633,29.6956930532485,31.9380278633148,34.1589417611457,36.777562885782,38.6191783790995,40.8399678169522
"b=0.685",15.8092859327862,18.9804457543671,20.6145454802128,23.0361288255387,25.1670015619087,27.0555905427228,29.8697141294042,32.1292368606218,34.5480598100251,36.7739836364901,38.7029298576481,40.9890087234579
"b=0.69",15.8984271265733,18.997164148049,20.6514577217206,23.230215432606,25.3083034187546,27.2172630761287,29.9416103888965,32.1996662341593,34.5662747034121,36.9043495266602,38.8973068018039,41.1911761762979
"b=0.695",15.9863972879229,19.0750480883495,20.8162478137142,23.3908502478369,25.6032792999459,27.4224961437133,29.9789629402001,32.3440038510434,34.9858448386956,37.1691547197189,39.3488882189531,41.4061295882274
"b=0.7",16.1109157710952,19.1668762458849,21.0470026955983,23.6653525313784,25.7904051643757,27.6136194414425,30.2564498099628,32.6480039539939,35.3639316439879,37.3621785239094,39.6543753650887,41.5813449150598
"b=0.705",16.2113556745103,19.2709359112838,21.120460389613,23.8946313707612,25.9039688392311,27.6996635068315,30.4978616175514,32.9584026050631,35.4969774486586,37.5916044894336,39.8501548838661,41.921429863761
"b=0.71",16.3526323144367,19.3923970344112,21.2690707380482,24.0854373116327,26.095379413938,27.8284799083463,30.5391368796942,33.3160943078217,35.5085502270523,37.9755440732042,40.1652805246185,42.1653366759849
"b=0.715",16.5173765544965,19.5636050298186,21.4476891706996,24.3299410667617,26.3727192400257,28.0652484197863,30.7780441183783,33.497545563484,35.7764260511307,38.4118567899802,40.5510494893635,42.6195355979626
"b=0.72",16.5498271151232,19.7170714135805,21.5683776914611,24.3853249309634,26.5350162477088,28.2491858794635,31.0252177996817,33.5623510420124,35.9289566875733,38.6430135922564,40.9388700078301,42.8998163354383
"b=0.725",16.6954723329241,19.9126846318338,21.7832316534499,24.4902215457592,26.7047318111955,28.3648681224297,31.3181835684278,33.7664622530988,36.2899267106603,38.7017459475359,41.2074659469415,43.4389757089388
"b=0.73",16.7802104031947,20.0591612335456,22.0186483055686,24.5418939955115,26.8121326881601,28.7080510691719,31.5883239665227,33.9014275708569,36.4607956797092,38.8439967706953,41.4031857064901,43.612030568588
"b=0.735",16.8953038119872,20.1235461620695,22.1931399689353,24.8102568807119,26.9798461930519,28.7643964864318,31.7023810997372,34.1966925978868,36.7176079876296,39.1544115227206,41.6401377529091,44.0477481680222
"b=0.74",17.094982890317,20.287191585772,22.2867386661332,24.9342037270019,27.0723371213001,28.9253187781191,31.8890426436491,34.3888621198981,36.9433190406392,39.2942010123785,41.7458468346751,44.055114422219
"b=0.745",17.2273816564349,20.3797595592074,22.36823188924,25.11937856226,27.2440981388117,29.129817693818,32.110334556071,34.6457074794188,37.1464897936048,39.569695888934,42.2235806709719,44.4206161033093
"b=0.75",17.3410558139392,20.4898792379419,22.4877684591404,25.3210457537457,27.5116885437027,29.35324990493,32.4195043817315,34.9568663783108,37.4849277387072,39.9706432470911,42.5969020013291,44.8441756620279
"b=0.755",17.4542308545617,20.4178897379388,22.4687335087836,25.5872979058841,27.7337016760584,29.6011009606022,32.6986001459833,35.1443197156336,37.6182943577892,40.1825998970696,42.8228917878159,45.0717426725511
"b=0.76",17.4938324183659,20.5407033058515,22.6815138534073,25.8611966612698,27.8619254813612,29.7183077597397,32.9459143408076,35.3292271642496,37.7987467682366,40.4397452789485,42.9228013230536,45.2459787956784
"b=0.765",17.5847030878274,20.7510877013216,22.8485858269016,25.8558414018231,27.9881646645608,29.8850461422775,33.1656895023151,35.597835007039,37.9406155485878,40.8991730826206,43.1846247991123,45.5592795181668
"b=0.77",17.7240544006412,20.8775836853566,22.9678178946625,26.1182698000339,28.172038047549,30.0961828656787,33.4139472340272,35.7474228355348,38.0998415605043,41.1668844099518,43.3265012177519,45.7673504968107
"b=0.775",17.7659254202442,20.9915410301716,23.1294108577566,26.3740174803811,28.3044300542599,30.265724822061,33.5548278157084,35.9575652109898,38.373259894667,41.3272621259246,43.5471231239076,46.0787692979663
"b=0.78",17.8156436499027,21.1351367710526,23.3453177334186,26.5465508579771,28.4780643961823,30.5358311920671,33.7516232578695,36.1659276972079,38.44723164747,41.4202367627411,43.6076197595453,46.2312540698523
"b=0.785",17.9523983121725,21.3021491166958,23.4799266665544,26.5766391036727,28.5880526095503,30.7254836393951,33.9918788344662,36.3920904271543,38.500082828876,41.6466777285629,43.9234797728352,46.4470143780432
"b=0.79",17.9778478468524,21.3745039525945,23.5477870666861,26.7389647424166,28.720587015571,30.8017854259364,34.0913472922859,36.6630282830382,38.7564997613128,41.703617530672,44.1628750638101,46.7486305566131
"b=0.795",18.0950605948407,21.4595204581947,23.6917670725144,26.7178812488073,28.8321589255639,30.8580957763085,34.3282510450102,37.1166957169611,38.9621998255027,41.9756770840962,44.4137007360627,46.8814763818202
"b=0.8",18.1493483749114,21.6452560410063,23.7813394066522,26.8938022708827,28.9122470241869,30.9848697249559,34.4474564169206,37.3966080880087,39.3614241594048,42.0982632756277,44.7562897264034,47.0736707395673
"b=0.805",18.2374175255089,21.7847573237306,23.947180487926,26.9713668744292,29.1390430381038,31.0997392573896,34.4934770818973,37.4749120792887,39.7257514667654,42.2633437600583,45.0939171653057,47.3785382324555
"b=0.81",18.367794908055,21.9017975961764,24.1201866088716,27.1289414441083,29.4096661034199,31.2442994261399,34.7556641221971,37.5860408568508,39.8982305584897,42.5056912551237,45.1539667240002,47.4960838086533
"b=0.815",18.4889649273512,21.9517325773211,24.195903485209,27.2185767510207,29.5398293475975,31.3973829694962,34.8858315336451,37.8264861915712,40.0778357146759,42.8837642248643,45.4371078496553,47.9535056136593
"b=0.82",18.6025907528444,22.1532963892889,24.2316902497542,27.3224851645194,29.6552944296808,31.4917067916099,34.9829276147255,38.0147402613623,40.243433411274,43.0626718937942,45.7023813502201,48.2764998389977
"b=0.825",18.6735075322731,22.3577644276539,24.2758931855187,27.5383835210462,29.8734090874571,31.5760726727988,35.1820893345232,38.3955815601672,40.4137497013228,43.4247520970507,45.917524851493,48.5775750956293
"b=0.83",18.7668146478761,22.3382360237346,24.4211187685001,27.7790165828283,29.9837726860373,31.7152324253455,35.241225069026,38.4155633584937,40.7719372342597,43.5329009313116,46.1757224222803,48.7375916194195
"b=0.835",18.8925591602064,22.5475952051183,24.5501800438427,27.908178411881,30.0293425025172,31.8095755187518,35.3194625711626,38.6163015468717,41.0246031012246,43.816551183443,46.3365921251558,49.0257415094528
"b=0.84",19.0273552846386,22.6127898096624,24.6534151557678,28.1673991792961,30.2894344385906,32.1238042763975,35.5966653387366,38.804330716584,41.1225692773132,43.9574939868513,46.7100902922989,49.4239027645025
"b=0.845",19.1028540325424,22.7552002985427,24.8481207178751,28.4085477958826,30.5009355612025,32.1873488668238,35.8662018548063,38.9448255828222,41.313530843303,44.1085907790086,46.9846304182841,49.6199681294474
"b=0.85",19.2340793997711,22.9404541502765,25.0667299610153,28.3770193115917,30.7167539182234,32.4599946829767,35.9701391874572,39.1766026483314,41.573483012162,44.6648301729696,47.196876799368,49.9418493257682
"b=0.855",19.2777220496823,23.0753514138668,25.2403692068425,28.5186827997777,30.8518691187867,32.6804523906337,36.1508345661046,39.3248054781808,41.7542842460638,44.9050004965619,47.5353147760595,50.1430835075691
"b=0.86",19.4642283804559,23.1705066090982,25.2776110850135,28.5787786193439,30.9831509435052,32.912656534654,36.4251376401793,39.6093992919632,41.9055734751661,44.9387751779491,47.7711241678373,50.2821577494673
"b=0.865",19.6487017416904,23.3493200190156,25.46053105918,28.734509867617,31.0877546244024,33.2325441931581,36.5338389159135,39.6687042141337,42.3776386918818,45.1952540206577,47.9657996403179,50.5629227224566
"b=0.87",19.748567615306,23.4176274428019,25.5674154699325,28.9231367549246,31.2971919726473,33.2991858501654,36.7634173373418,39.7973803411852,42.5135519999973,45.2237331098182,48.2928697195659,50.8005269274075
"b=0.875",19.8186260334155,23.4926320164513,25.7480520974141,28.9937477136014,31.469764884363,33.4117647091552,36.9578488827033,39.9585585408618,42.6273768788602,45.4277380394445,48.4091724999839,50.7726843409162
"b=0.88",19.9836807490422,23.6397800756082,25.8510007761954,29.3314089573951,31.54782873833,33.574628756578,37.2199776372254,40.1812356999816,42.8853437342829,45.779354379699,48.698985083656,51.1019871596304
"b=0.885",20.1163445521737,23.7816728126483,25.9716801992074,29.4539600767827,31.6888229632112,33.7702920615193,37.3792847425371,40.4428472332164,43.0634469146543,46.0414780605891,48.9642199704944,51.2437153265245
"b=0.89",20.2424713071042,23.9036621604191,26.0896727881723,29.5744434259066,31.9677474151562,34.0630211309769,37.5003784050484,40.6782594721471,43.1950670303286,46.3742400729964,49.1423423403466,51.6213506963121
"b=0.895",20.3687394967751,24.0477687853817,26.1700539504292,29.7202482572534,32.1343737329133,34.2845644546023,37.6892653289684,40.841905598666,43.3837725833782,46.6762434780404,49.2535445298619,51.946450361009
"b=0.9",20.4757792907411,24.171164565999,26.4493165648699,29.8439187538564,32.2902112593026,34.3887482115565,37.724992154134,41.0587480672947,43.5263541557954,46.9040546470624,49.5489543865124,52.1574808706132
"b=0.905",20.5108251944742,24.2214720191305,26.5061007277319,29.8810282373683,32.5512166874863,34.4807937655442,37.9454793948609,41.1242343177571,43.8106355022574,46.8483311294634,49.8154870811206,52.393231739621
"b=0.91",20.6065473785354,24.3469448644482,26.6159820997053,30.0025721932966,32.6540696064349,34.623266608586,38.0201995830687,41.2944181887176,43.8765191398805,47.2055306447163,50.0482744389988,52.4340084436775
"b=0.915",20.7404112616937,24.4482125557589,26.8003848030527,30.1438936212696,32.7581180595869,34.7719494077657,38.1921292696242,41.4026677904691,44.1342772396196,47.4161449819152,50.2643914100501,52.7013909363813
"b=0.92",20.8345201588663,24.5862428255049,26.9603003183929,30.260451855132,32.8922605243623,34.8940095905741,38.3721094586703,41.6036683805376,44.40884346728,47.6541631178855,50.6030930719107,53.0271517194567
"b=0.925",20.9617733764785,24.7798298520505,27.1524516002479,30.3005930659174,33.073459720918,35.1599820628196,38.6112294868425,41.8156548578559,44.6258020245983,47.9316395250291,50.7051717980605,53.3395725845679
"b=0.93",21.0646771662793,24.806835958507,27.2297384354363,30.4072725475345,33.2846194340838,35.3222026040354,38.7681641276539,42.1361392906357,44.8527684176127,48.2746262783063,50.819180125593,53.60624147255
"b=0.935",21.1870370228216,24.9715951650498,27.4374691467024,30.5372529588508,33.3212520566077,35.3713425680147,38.8727047641823,42.2068944714508,45.0298287621203,48.5101398336279,51.0708713220982,53.8421568002168
"b=0.94",21.2984444673204,25.0175878131438,27.5269273227249,30.6569401347599,33.5397249031601,35.5118756472438,38.9466683725842,42.5945578325388,45.3103411792173,48.784001061563,51.2440842862713,54.1409963423424
"b=0.945",21.3980334852685,25.1484762569931,27.5771529593222,30.7894546861031,33.7746851695955,35.6914742767191,39.081665634525,42.7947915225199,45.5457533170431,48.8802711247414,51.6246368885125,54.4899259629535
"b=0.95",21.5048045759981,25.307100415195,27.6849472794921,30.9704473569141,33.9056505263994,35.8550949636154,39.2417791419044,42.9793313893923,45.7720883699807,49.079884554258,51.6846411089798,54.7562679265607
"b=0.955",21.5968487280987,25.4382830304042,27.8061545231812,31.1131252511688,34.0158698082789,35.9936034360463,39.5157293575991,43.2168497123314,46.0737753980057,49.2863257884231,51.8601605521145,54.7939336401435
"b=0.96",21.7218000125175,25.5979035157117,27.9121410351091,31.2662153177723,34.1854340325037,36.19231261479,39.7332089574633,43.2683824074578,46.3157488122858,49.4568974118323,52.004437476734,55.110802105256
"b=0.965",21.8570361788447,25.6877464167691,28.1063787581659,31.5426491451978,34.3062648256627,36.4257626568453,39.9632142745105,43.440005615043,46.4083884001638,49.5953893219417,52.2430069975929,55.3858956816214
"b=0.97",21.9639756205422,25.7595740298024,28.2070798952904,31.5886684757529,34.4986985737868,36.5925234958773,40.1083632186876,43.6029310341442,46.6375869705451,49.9288378663913,52.6022127933674,55.6315696983611
"b=0.975",22.0762324752635,25.8971746311069,28.3359097392078,31.8183123220971,34.6691977392992,36.7380909212316,40.3298815161111,43.821314340599,46.7737603676116,50.1769475670217,52.8479421687075,56.0192963146506
"b=0.98",22.2043698062917,26.0649601256227,28.5097139744267,31.9495696207449,34.8477542145895,36.9619680020623,40.5963216713738,43.9992502216955,47.0272325392962,50.4508754375648,53.196455225446,56.2227369611705
"b=0.985",22.3296079647587,26.2482172322536,28.6554599766795,32.117250557813,34.9878124527233,37.1400734516602,40.8208639594961,44.2274156532886,47.2427460960352,50.7141325664147,53.4553668222622,56.3882446096437
"b=0.99",22.4548743672066,26.4112097516136,28.7930164734429,32.2959340213685,35.1920360858136,37.3386329142597,41.0340246991263,44.4253718115017,47.5014647226387,50.9799280636349,53.6983745337053,56.6115951528787
