"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.72",96.9030572249277,101.725747680339,149.345752391385,162.897898336319,168.206620394603,215.37075484375,224.604949024262,283.578462181682,318.23127071865,306.089164700301,364.576096011686,364.506787871006
"b=0.725",102.365622068116,122.785006232318,159.599573840274,149.621692472173,174.625450104704,235.337096622026,242.7815542051,284.553244879194,266.359278220541,333.133433479664,377.356675965146,371.472716914371
"b=0.73",106.113219334634,112.882496144324,147.582843669138,154.892432128482,199.636656150823,219.270652382736,269.590784362385,288.193044083361,265.779605015209,325.778042979246,434.200679143608,390.676667817679
"b=0.735",101.283770845195,119.788030346162,132.568370305821,148.437013739521,175.292124193421,223.951761797258,259.821629965401,269.374131402405,301.190874446103,327.400129692858,422.01096967996,430.024272783783
"b=0.74",104.568807774041,119.513455234325,140.781775531381,171.659001945027,204.437131663256,229.551579019373,249.631756303426,291.265316623594,313.760275292202,314.915567603217,423.11167905529,421.662102796084
"b=0.745",109.488481811987,110.633861024711,138.393741978603,183.582044099961,195.747031707313,218.748113866223,263.673540739078,299.352966684381,320.526670039264,319.901759548243,383.819716390629,431.655073925828
"b=0.75",115.387480509494,119.757114670791,146.752838324964,157.721812407244,199.27538664635,246.422816929596,262.887554912793,308.425552861325,310.635225215245,355.411583676741,383.130377101588,437.649823954821
"b=0.755",112.056858893057,124.404087515254,149.057053586275,156.607402443757,201.831110396992,257.807848395955,278.3255182303,305.989644165258,306.947356751528,345.228262727046,436.982602083348,417.591619661926
"b=0.76",113.156237550138,119.236445855736,158.528693946187,160.969204724237,211.031137439487,256.408965514723,292.856312937462,299.656484459471,311.892704551718,362.089270179047,410.517924114819,432.140229087368
"b=0.765",110.405164906214,123.096708359053,154.340033927481,183.443132904259,205.878210068275,222.17114451429,252.632513983111,333.499475360571,322.831767294302,370.756144416852,376.966514492779,422.632443369792
"b=0.77",115.087318095,128.587906933943,146.981934786654,166.743951226849,198.954847289449,223.481655608117,258.622228055718,355.627234546202,345.280736757669,366.95098814995,399.940079849398,442.587253046004
"b=0.775",114.140484832978,129.168277554448,145.768172887228,169.529712534206,202.190761615718,217.547817342142,260.13393957094,317.975752860065,325.448009295684,384.150221504837,377.894010316823,465.08224254631
"b=0.78",108.046600667158,126.18439621144,166.303838099009,157.721069244829,213.04509938327,257.590557712122,294.95751132279,306.988387326931,362.400424679614,353.510563149518,413.810393725799,426.540613180574
"b=0.785",120.997671523705,127.338603508967,166.751160162409,177.275678639117,226.60943546531,244.628717870049,251.596372667141,311.976352044447,321.589896615834,401.435439875674,477.423746724199,425.468403557357
"b=0.79",118.699056130529,123.30297921159,174.110753583668,177.737423055866,236.043365978721,235.163407152595,286.377628518702,313.447647483754,334.245411524258,376.934483229572,381.445229985097,438.734906069775
"b=0.795",108.135893391527,119.731681200366,166.563451390369,162.965093464594,230.653051785788,221.978008090615,290.744215655467,336.539323571482,335.804940752181,403.033179611443,403.254790921802,401.867753394094
"b=0.8",107.815727598778,117.179208443801,167.281325219673,190.005514427035,225.935200576198,240.371869362016,283.826877936747,329.147426665641,357.399696276452,384.987028049003,404.598018658467,434.091343769471
"b=0.805",108.353008068611,111.989679112181,159.482917838869,191.435651695138,232.97662658141,235.696162605724,287.962039743051,349.422758352515,331.288123913606,394.191115293178,426.639255014235,493.284979893326
"b=0.81",114.413338372568,123.476781523823,164.679449166495,186.297564975318,225.212767071798,245.939304169611,298.4361287881,328.413300619217,369.252037107881,450.179301873167,415.031793469566,456.550634617438
"b=0.815",115.027864199207,125.93782356655,172.811603211486,185.467244348662,217.330947827833,247.697060807018,287.022617353759,305.975829166516,339.023117366679,394.378409300011,474.345814573835,472.192142295866
"b=0.82",120.118095277849,123.657944757541,174.60279176651,193.493675853744,248.932499277883,241.827283666223,296.998514813377,351.343548238845,372.861676352249,429.694301770964,484.005885003507,478.227787004303
"b=0.825",116.927850760333,117.195591935481,172.690497744402,191.384191668303,223.502231657434,251.199195325394,290.983504869972,366.805175085502,380.911185619157,401.84576028331,454.300026530756,478.638746974917
"b=0.83",125.052984272734,113.212909316704,171.792966966161,197.787292932684,231.266736932792,242.10047751596,306.121921070647,350.591873121629,413.951433989537,405.423301391902,449.582544658497,488.281532772434
"b=0.835",127.700989966035,115.336303364866,176.371487765484,197.500187393681,222.11637052993,268.200144844376,325.84937454153,395.437605617001,368.708314898565,403.381310650816,479.046443012577,490.362488402494
"b=0.84",131.591368614946,118.24660634344,188.659028359083,197.658912226279,246.986137978971,270.272811499473,315.026442609778,344.203440064109,380.219685144585,430.942268499405,425.459148916441,507.398985930801
"b=0.845",130.548531237032,134.921113332499,175.971006439744,210.832973667496,270.244022355885,261.375902974107,315.122582233053,338.924174869757,369.723109819599,486.573453653287,496.673464575108,464.047987148684
"b=0.85",124.86213454977,135.164054461133,194.323587793678,196.204184501662,243.405920485535,289.730548434066,337.762729814134,371.048652362261,423.299941890862,461.285725916008,494.844574086399,496.697605768754
"b=0.855",129.21740624898,131.167812870273,185.766366160203,211.317953591241,225.4206020396,288.122899208518,336.223496892132,397.479323073623,443.592891374276,466.971873109829,508.948918925026,537.413251450891
"b=0.86",140.743611211906,134.300801346051,180.625875122718,202.44853724383,231.522389558747,299.793580047069,314.059930423508,388.651277872543,471.471581616671,434.717204623647,497.719285419801,537.48054930425
"b=0.865",137.934985117365,139.71804505146,182.25499096901,204.691132468711,245.855179453879,288.503825632955,320.38673405098,438.638542106185,424.079456751582,478.919851980204,498.071783115358,488.372982771914
"b=0.87",127.305953932272,133.196457299132,178.615818138991,223.277189858881,260.08728303819,305.663545691314,340.360931716628,388.313803731233,462.993476498086,483.318975950741,516.991301581721,560.855410445665
"b=0.875",136.658869200588,142.496164625398,185.001355446258,208.159702837241,236.856062087703,308.493030464679,307.90413038049,380.28205877389,446.449819070373,466.677029936183,503.876832879966,605.415994878015
"b=0.88",135.59624495167,140.54379713838,199.6659737795,208.294964777009,262.226388123788,311.667211630299,323.639793360497,390.667386453766,410.412820278813,475.795894976112,572.589085073995,565.683824438083
"b=0.885",146.108266978445,135.256685592426,199.45574322293,198.514558437039,261.402366387755,310.712036149701,364.263689818812,369.453908791767,435.497829452792,474.453820666647,465.981492198657,541.510002046927
"b=0.89",150.173187202449,140.517640439103,205.450880599199,206.641956643093,261.50460896064,308.314638509234,346.483344105264,370.992591221896,472.452842853691,452.317529039133,500.943913708809,603.193241963886
"b=0.895",151.708334981592,142.31105698072,203.625606793093,216.074250892109,280.565495083641,311.573093443169,345.286146094574,432.154376408286,450.716807192895,467.297863007677,519.552195406993,558.539310608656
"b=0.9",158.914137786455,152.591836865798,207.992743301406,224.931422819331,285.111330166305,310.759698251047,349.645180458541,444.363149304603,504.94534186417,467.556514294315,521.430477329696,585.979244575805
"b=0.905",149.863078361533,142.172327735384,215.022296429144,219.820157614698,281.961045097656,313.308472328491,407.80973773634,389.39813797005,453.845102946431,486.714876380655,644.409629751288,578.769404231088
"b=0.91",148.415260835386,137.721462434533,227.540216804061,257.230118955068,294.636383716183,305.747654778686,394.168921337747,421.003433175942,446.866666573637,489.498446714069,560.134062904828,499.00570884729
"b=0.915",147.864584078836,150.356891103998,224.600229953085,253.241945738888,277.799565893394,348.057255021177,377.9030185973,386.45890971294,469.723356731468,503.733014676409,555.718389062958,589.712638677428
"b=0.92",157.931996804484,151.464252285199,228.68972723834,246.024269133059,291.709313399547,361.542289546639,386.691746126015,372.858345314908,465.650243997378,489.439080119305,533.443078065931,659.355490477007
"b=0.925",149.974752390308,149.211146496692,217.878983555337,271.080409040108,293.827936989118,357.849146211851,399.907855676182,378.739940872494,486.077443121421,489.319209612854,584.645550988027,645.817946666604
"b=0.93",154.919021133783,155.034736718755,212.491455072447,275.008770637196,328.858773627479,340.10102331585,402.791606701098,400.775694311431,477.329960543653,513.926829584185,525.552332616646,634.836334872333
"b=0.935",168.447557588623,155.295531032616,235.020517344042,264.530489971945,315.066218470916,328.509370355173,390.334769855727,421.210541092344,473.859921365852,561.705043776336,537.118773852975,668.958262929233
"b=0.94",163.735544203582,148.48235629106,247.094354411036,277.229374692402,329.325312061568,319.044014115267,361.721566722771,399.104369613316,487.029981817763,461.863892328892,633.092007154715,589.435404324141
"b=0.945",167.897585805862,156.117526244363,239.7772604708,284.50987296525,307.523998511729,332.18652656406,391.781875715429,410.877837381253,479.724566837681,546.658475466806,581.850577082012,612.793351649482
"b=0.95",167.241304657628,152.018939670408,235.512589240392,285.978834358006,324.658974852402,361.365850361382,409.293096581033,443.881461305903,515.662943290517,540.236942320013,555.4453936157,625.912144703276
"b=0.955",171.691089536358,156.286197926793,234.542478946729,252.749831655171,333.052853435234,371.703395768673,403.387750913736,411.903395805724,510.971736730419,546.55753100719,634.617869598626,611.845412738709
"b=0.96",176.453564845587,156.933404204801,252.196294930482,260.024706210205,360.381796761107,340.222016227975,427.543234846678,449.296701818362,514.27275250817,566.04893405015,649.728011437829,699.900946173405
"b=0.965",183.232924526464,149.388730343128,248.221322607085,258.182413158447,305.813522441651,342.591612394482,391.918547249851,430.742254882671,514.391085955543,532.814199239751,620.666609751665,690.491731899262
"b=0.97",184.15695148119,148.069048055673,273.826108060834,254.771853750745,317.328899483148,321.82989556673,408.205913799598,476.481390832736,530.43620162652,542.964896679878,526.53241507491,692.102692296832
"b=0.975",176.142745693018,148.497637069284,245.944451121316,253.712681040865,382.800676834623,381.088805297728,433.292829795728,451.169114718625,570.10088516602,628.561811729807,655.758448160599,655.986095839941
"b=0.98",178.487212618803,149.536187355939,262.98764643124,267.711391457376,355.301210199304,385.039798722365,426.129849870653,463.576629356923,527.15814286511,649.147473409848,649.635937950099,644.968585908243
"b=0.985",178.529697641043,150.223477240711,261.514572329071,297.093422180432,341.217457709985,352.898534078965,445.759050109145,433.196464307217,515.125788020176,570.027574627146,655.68803548355,681.46315601691
"b=0.99",186.4732047121,157.00666710579,253.005026902766,289.056896509558,325.988467431775,372.112913950977,436.329214675384,461.260562802549,502.429581317986,621.002491518238,608.660736961336,637.247480196522
