"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.685",10.0121243733097,12.7683663360747,15.2065226804727,17.2323369901666,19.3541081989973,21.5811371729075,23.8355904260422,25.9544324802406,27.8804217800838,30.1200470560055,31.9087500784061,33.9584770077849
"b=0.69",10.0876660204194,12.8041787796865,15.3263204811325,17.364569588659,19.4794553215206,21.7177308416295,23.966087041238,26.2222817469065,28.0622834393631,30.4232900196026,32.1302731871873,34.18392349555
"b=0.695",10.0756636845231,12.9314641409304,15.4254814098185,17.4847854726418,19.5594460674653,21.8490713145556,24.1520518417933,26.4091409400618,28.2661839423012,30.5726920957767,32.4337233078797,34.4505320265479
"b=0.7",10.1385728460444,13.0268973697591,15.5165640787015,17.5604586357685,19.6267273967348,22.0356505550707,24.2735907592924,26.5657669712058,28.5117115973234,30.72483620444,32.6362629403604,34.6627088757586
"b=0.705",10.1940145891173,13.1169710639076,15.5993665266914,17.7065667523128,19.8327079449146,22.179930071916,24.4151801231558,26.6704589103505,28.7447209731524,30.9870764683459,32.8234946139326,34.7807823554738
"b=0.71",10.251840009785,13.1798512579229,15.7241439132123,17.8318362842202,19.9839563325395,22.2662848966478,24.6298583759879,26.8508106387181,28.8967096660214,31.2385193628549,32.8273008996769,35.2273675417225
"b=0.715",10.325398020145,13.2426193741921,15.7893938303661,17.9906403239633,20.1411070897629,22.4770733617148,24.7549109961573,27.0627307429074,29.052830665609,31.3106095794909,32.9501043565125,35.4739661419193
"b=0.72",10.3706829680582,13.3555652234647,15.8796926365856,18.1163048771626,20.227578643556,22.6653289708505,24.8793610622639,27.2595050383499,29.2426504606136,31.5936310871123,33.2696228161233,35.681827821497
"b=0.725",10.4048146622012,13.4151952456649,15.9882355404411,18.2052739698923,20.3182926109682,22.7627942135077,25.0484617461108,27.3710373366153,29.4565691807522,31.787453422352,33.51430883768,35.8728629009967
"b=0.73",10.4751880187737,13.4711304432586,16.0366224032993,18.2925401662114,20.4529283482475,22.9397465182834,25.2435188025345,27.5580073213099,29.5127081718862,31.8602975879417,33.740843175557,36.1590513546498
"b=0.735",10.5497409682756,13.5951583537609,16.1082611448552,18.3846154100235,20.631490381477,23.0838391845092,25.3838634106527,27.8102466934635,29.7704329931103,32.1025987445723,33.9696539667043,36.4560340779605
"b=0.74",10.6404911865106,13.7161866790011,16.1703654396156,18.4939052364801,20.8224666005543,23.172102011579,25.5778963189631,27.9783848356361,29.9541682302954,32.4156275687574,34.1526449037322,36.6246599685314
"b=0.745",10.7126402094706,13.7956499075561,16.2575727797921,18.613167660304,20.9476424961031,23.2947384280905,25.7321075618106,28.0863669945369,30.0503376746831,32.6374044293381,34.4975929731825,36.906838513583
"b=0.75",10.7873599194582,13.9574027887309,16.3686265485136,18.7481023638896,21.0491664852318,23.4074215048774,25.9351164591375,28.33980566043,30.2085643200167,32.736254575244,34.6267243792899,37.0668812253095
"b=0.755",10.8665468409837,14.1189075517915,16.4468271930116,18.9071892667407,21.2108972647336,23.5600840727508,26.0875524914837,28.5523550996124,30.4506410526774,32.8535975830894,34.9370228435573,37.223654094582
"b=0.76",10.9429518128063,14.1506586193706,16.557381007656,19.0593311221691,21.3373754843734,23.699416112534,26.2534808794891,28.6656318125652,30.7002360048183,33.0780999743724,34.9207556439484,37.3726860663324
"b=0.765",11.0086368803095,14.1955740439731,16.65344766248,19.1506759822147,21.4568001940231,23.8813959825557,26.4152839231895,28.7246632013075,30.8551305075126,33.2266237772873,35.0924619009655,37.5486734746705
"b=0.77",11.0866270154466,14.2786492673654,16.7346604821039,19.1714272976185,21.6040449738793,24.0134403342447,26.5275432836005,28.7413218038373,31.0021162650817,33.3659930182562,35.2930808056419,37.9740866368045
"b=0.775",11.1712257228666,14.3610473282961,16.877931373206,19.2368338385469,21.7970004319605,24.1285125530654,26.5946351539904,28.9060383342208,31.1870339857307,33.5528530448412,35.5714137934638,38.2251234983156
"b=0.78",11.2422028909601,14.4901235442729,17.0496908245547,19.3955169375297,21.9521095003971,24.2360255935967,26.7395725423256,29.1894842578183,31.3939338125148,33.7709903469353,35.7547394247291,38.4781751258925
"b=0.785",11.3023814431867,14.5220588899553,17.1368904815943,19.4720850776241,22.1078518718962,24.3052466919161,26.8851674498682,29.4204648007474,31.7069390428121,34.0004343651488,36.071534952545,38.8152550673528
"b=0.79",11.3732407186554,14.644593519467,17.2818352329522,19.59199711536,22.2117917948077,24.4743587855033,26.9556030558337,29.6112209913943,31.7852555414357,34.1393741274829,36.2921324657392,38.8077106199439
"b=0.795",11.4247053637264,14.6930910022716,17.337015006467,19.7426562045463,22.3073026610486,24.6197884213552,27.0811035492003,29.8659347354702,32.0468672027425,34.3571502479169,36.6496602032837,39.0103018950424
"b=0.8",11.4807746884319,14.7936121767751,17.4131046849254,19.804802378559,22.3940687835186,24.7634131536161,27.3082452262656,29.9945874123225,32.1696115355141,34.4816976356197,36.7702468441271,39.1154932054317
"b=0.805",11.5666775333145,14.8681733673918,17.4776692158459,19.8815354157212,22.4600561543852,24.9780882793733,27.4575008610603,30.1670100275768,32.3220152538581,34.7163501502168,36.9259661823604,39.2138944766723
"b=0.81",11.6226801829776,14.96243322686,17.5884962974479,19.9055572069982,22.5141129823758,25.1518593065074,27.6831205942057,30.2087102580245,32.4208030324119,34.9346112625613,37.0124648449955,39.4262115406195
"b=0.815",11.7134102338527,15.052184526768,17.6316792745565,19.9598901513718,22.6479868094448,25.285873047594,27.8093108691402,30.3873947141208,32.6722949539189,35.1750841603642,37.1915303934272,39.6479535871728
"b=0.82",11.7536002066036,15.1575275380923,17.7281804019613,20.0320279758972,22.8273131508716,25.4558934274199,27.9428867537602,30.5596355951558,32.9045082500281,35.4037648394338,37.3480980403684,39.9003965300181
"b=0.825",11.799111474864,15.2725685899323,17.8287649875571,20.1443939222551,22.9348324338009,25.5398701866096,28.1038778345401,30.6376267705868,33.045789016145,35.5331814849584,37.4608519345896,40.0300127111739
"b=0.83",11.8533070743707,15.3457820563974,17.872610178527,20.2888224787385,23.006064188033,25.6989133768127,28.2635020688522,30.8191948178104,33.1884603188969,35.6308099233873,37.6069956432352,40.3136012758545
"b=0.835",11.9013321860871,15.4341701510638,18.0037592326882,20.4305661941163,23.107805134768,25.824038005508,28.4237577767248,30.8689031948793,33.3696231677521,35.7962518636089,37.8340113165967,40.7114460965527
"b=0.84",11.9383488079658,15.5385377618286,18.128100074778,20.536731350483,23.2093373509571,25.9319514137272,28.5584146234498,31.0131058494647,33.4849626536025,36.1451887943078,38.0929722007665,40.8311257264664
"b=0.845",12.0053199818614,15.6234833297309,18.2709063173357,20.6607565726205,23.3623364281301,26.1056151811771,28.7834733606933,31.1623133782798,33.7741490562395,36.3809021603667,38.4150973852552,41.0299233661274
"b=0.85",12.0534474226418,15.7298965120593,18.3680018548909,20.7504494631728,23.5167029134699,26.2591959431437,28.9364922417051,31.3248426639386,33.9347744769395,36.6307390512191,38.6631283223011,41.237070132614
"b=0.855",12.1231049132443,15.8059366432662,18.4767683742414,20.7985127844095,23.6019984987175,26.3672022793263,29.093114852663,31.5086444086661,33.9797705609703,36.804858696557,38.9590608069119,41.4659288836806
"b=0.86",12.2108082095546,15.8750941489188,18.5685064964923,20.8919074015951,23.8125424653394,26.5015154729707,29.2166012738734,31.6810961061896,34.0796166261911,36.9937135430562,39.1543329937301,41.6476650149885
"b=0.865",12.2768667890928,15.9956196952636,18.661890204745,20.9953268417028,23.9524468983966,26.5957681092627,29.3328171909122,31.8898849158778,34.2509309535543,37.1143408199053,39.2370961658999,41.877884721643
"b=0.87",12.3210567192381,16.063951849306,18.7175196679312,21.0516619206654,24.0680949281211,26.7534474349975,29.3800634603034,32.1098677188616,34.4555459169709,37.2176963047235,39.454373555456,42.1860381331739
"b=0.875",12.4083399891934,16.1035061599677,18.799053119471,21.1354567407947,24.1727035255949,26.9017588723555,29.4674963718106,32.2722800449465,34.5922353744469,37.3809646507141,39.6961627360075,42.4207754312387
"b=0.88",12.4708461080463,16.230851417546,18.9198062570682,21.2601288881331,24.2924316820505,27.0064866011811,29.6305292369535,32.4523033637136,34.8384083957958,37.5672273895164,39.9541079426507,42.732051089861
"b=0.885",12.5437189863155,16.3535000207142,19.0044722926883,21.3307226274951,24.424685669289,27.147969255943,29.7428416025705,32.6468958518793,35.0386532792907,37.6823264000748,40.1943285922692,42.8868118525631
"b=0.89",12.6082053673169,16.4208173819144,19.1004495925563,21.390713711334,24.4852432118552,27.2455605494693,29.7973244803468,32.8279550361455,35.2275440888258,37.8876436993044,40.3596289604097,43.1566432756303
"b=0.895",12.6800649876652,16.5205543589624,19.2195887026606,21.51386604881,24.6682395956301,27.3707999287846,30.0316623486593,32.9502814284091,35.3608280669412,38.018355158716,40.4177030491332,43.3731134766826
"b=0.9",12.7481669328296,16.6052692481197,19.3363161281682,21.6111538463292,24.8073664853987,27.4283014848572,30.2326525668111,33.0507855628912,35.5880541329942,38.2963424659783,40.6791559830339,43.526522859082
"b=0.905",12.8339421676542,16.6648561026836,19.3871934553879,21.7541780034,24.9518067873533,27.5402932243196,30.4192451388681,33.1442688781198,35.790624170447,38.4632285258128,40.7937382186827,43.6656766295679
"b=0.91",12.894432745515,16.672441203983,19.5555486680517,21.8556381886757,25.0696105433688,27.7495043362246,30.5258004442982,33.3508347855783,35.859715746263,38.7403853946817,40.9693029664053,43.8949590300324
"b=0.915",12.9629066118641,16.7841137257622,19.7069795344454,22.0033043933164,25.182846647141,28.0180604701485,30.6286433364561,33.4706692762964,35.9256336824876,38.9125640920037,41.2094686507098,44.0627075778433
"b=0.92",13.0374153311619,16.9036978849235,19.8403809446274,22.1073911521277,25.3422175608864,28.1154871760445,30.7719736846117,33.6315096038392,36.2273058947931,39.0624136019288,41.3069911110545,44.1756661163937
"b=0.925",13.1077335123271,16.9908841830216,19.9190902485369,22.2406899724044,25.4487236338926,28.1907984003206,30.903579651917,33.8520962575169,36.3251896028385,39.2601207290099,41.5195912891822,44.2714364835501
"b=0.93",13.1956882647105,17.0852027504334,20.032583208382,22.3167718161735,25.5175389226694,28.3465792268094,31.0062654716017,34.021996205591,36.5142489365387,39.4294497847783,41.7525449966961,44.4832251615085
"b=0.935",13.2713322156244,17.1900115434962,20.1245219741455,22.4606996569153,25.6555666441053,28.4149455721626,31.1436301136497,34.1093379109083,36.6247495247167,39.5975863160065,41.8512375232454,44.6754953485829
"b=0.94",13.3434181733001,17.2601234401157,20.1943927440639,22.5743537606771,25.7171058578145,28.5927483711124,31.3057440765181,34.2396532921628,36.7873088496148,39.8146379068983,41.9106972056126,44.9187805184599
"b=0.945",13.4047435540856,17.3476291036463,20.3278894446244,22.7399954687046,25.8478755620917,28.7846381805991,31.4601772242799,34.3665678412486,37.0148280907906,40.0177240129664,42.0384506678385,45.228676825435
"b=0.95",13.4708576695294,17.432942432234,20.418345598278,22.8261483281484,25.9823914520992,28.9211723949711,31.6512584922173,34.5639064219651,37.1383537984321,40.1975911694303,42.1990385591356,45.4286608392132
"b=0.955",13.5392793057107,17.4584143360152,20.496485166548,22.9027495234882,26.0821793390963,29.0948504844743,31.7808107091471,34.7739982330549,37.2889080879058,40.2530529852351,42.4884998865005,45.6700941675445
"b=0.96",13.6244069820856,17.5248526376156,20.6090127553615,23.0445934215852,26.2315047188107,29.1752964605088,31.9779881382699,34.9454772072177,37.4589246243474,40.4727529531255,42.722901782571,45.8549575447024
"b=0.965",13.702701385277,17.5845950759068,20.7089503324783,23.1523715119911,26.2889517063142,29.2944859649519,32.0257454014963,35.1973487920997,37.596507744193,40.7071190554182,42.9658927362563,46.0852655849211
"b=0.97",13.7785387125975,17.6478976213435,20.8249451426474,23.27601739225,26.3976391299417,29.46724444464,32.1868175661075,35.3597704968509,37.7960658228346,40.9486972262801,43.2196856491448,46.3091494045892
"b=0.975",13.8281887303984,17.7250378447032,20.9113446442395,23.3957294072325,26.5820778461175,29.5717544694812,32.3857456504861,35.5370797648463,38.0271606143624,41.1365597388155,43.4186069806734,46.47982819034
"b=0.98",13.8976016517713,17.8174665926334,21.0090189446578,23.5192717704856,26.708967325352,29.7243522438267,32.5676516620534,35.6832239853504,38.1946173386736,41.3143453363966,43.5923316467006,46.7446708130846
"b=0.985",13.9730047477486,17.9038543405247,21.1432181471678,23.6579610881179,26.8376547697682,29.8647088796083,32.7000154289892,35.8744687057682,38.3498776796025,41.5613209664759,43.7912175919943,46.9309120872547
"b=0.99",14.0558041618723,17.9979910495557,21.2536050947014,23.7580076979386,26.9793275671094,30.0602951501581,32.8894978594202,36.1028644391077,38.5507533717242,41.7704102116783,44.0180518217522,47.0975285865723
